StateFIPS,State,Year,Sex,Value
45,South Carolina,2020,Female,1.81
46,South Dakota,2011,Male,9.57
46,South Dakota,2011,Female,
46,South Dakota,2012,Male,7.21
46,South Dakota,2012,Female,
46,South Dakota,2013,Male,7.92
46,South Dakota,2013,Female,
46,South Dakota,2014,Male,8.2
46,South Dakota,2014,Female,
46,South Dakota,2015,Male,5.78
46,South Dakota,2015,Female,
46,South Dakota,2016,Male,6.16
46,South Dakota,2016,Female,
46,South Dakota,2017,Male,10.26
46,South Dakota,2017,Female,
46,South Dakota,2018,Male,10.76
46,South Dakota,2018,Female,
46,South Dakota,2019,Male,10.34
