StateFIPS,State,Year,Sex,Value
21,Kentucky,2018,Female,10.7
21,Kentucky,2019,Male,36.2
21,Kentucky,2019,Female,9.4
21,Kentucky,2020,Male,34.8
21,Kentucky,2020,Female,7.8
22,Louisiana,2011,Male,34.5
22,Louisiana,2011,Female,7.6
22,Louisiana,2012,Male,33.0
22,Louisiana,2012,Female,8.0
22,Louisiana,2013,Male,35.7
22,Louisiana,2013,Female,7.6
22,Louisiana,2014,Male,31.6
22,Louisiana,2014,Female,7.0
22,Louisiana,2015,Male,30.4
22,Louisiana,2015,Female,7.9
22,Louisiana,2016,Male,33.1
22,Louisiana,2016,Female,7.6
22,Louisiana,2017,Male,32.5
22,Louisiana,2017,Female,7.2
22,Louisiana,2018,Male,32.6
22,Louisiana,2018,Female,7.4
22,Louisiana,2019,Male,30.8
22,Louisiana,2019,Female,7.2
22,Louisiana,2020,Male,30.1
22,Louisiana,2020,Female,7.4
23,Maine,2011,Male,52.6
23,Maine,2011,Female,13.0
23,Maine,2012,Male,48.1
23,Maine,2012,Female,11.5
23,Maine,2013,Male,40.6
23,Maine,2013,Female,12.3
23,Maine,2014,Male,51.7
23,Maine,2014,Female,12.4
23,Maine,2015,Male,45.1
23,Maine,2015,Female,11.2
23,Maine,2016,Male,45.7
23,Maine,2016,Female,11.3
23,Maine,2017,Male,48.6
23,Maine,2017,Female,11.4
23,Maine,2018,Male,42.4
23,Maine,2018,Female,11.5
23,Maine,2019,Male,44.6
23,Maine,2019,Female,12.6
23,Maine,2020,Male,44.9
23,Maine,2020,Female,11.6
24,Maryland,2011,Male,32.8
24,Maryland,2011,Female,9.2
24,Maryland,2012,Male,38.7
24,Maryland,2012,Female,9.0
24,Maryland,2013,Male,39.4
24,Maryland,2013,Female,9.5
24,Maryland,2014,Male,38.7
24,Maryland,2014,Female,9.8
24,Maryland,2015,Male,38.5
24,Maryland,2015,Female,9.2
24,Maryland,2016,Male,31.8
24,Maryland,2016,Female,9.0
24,Maryland,2017,Male,30.1
24,Maryland,2017,Female,6.8
24,Maryland,2018,Male,31.1
24,Maryland,2018,Female,8.6
24,Maryland,2019,Male,26.5
24,Maryland,2019,Female,7.7
24,Maryland,2020,Male,22.1
24,Maryland,2020,Female,6.0
25,Massachusetts,2011,Male,41.7
25,Massachusetts,2011,Female,12.2
25,Massachusetts,2012,Male,42.6
25,Massachusetts,2012,Female,11.7
25,Massachusetts,2013,Male,40.3
25,Massachusetts,2013,Female,10.8
25,Massachusetts,2014,Male,39.5
25,Massachusetts,2014,Female,11.0
25,Massachusetts,2015,Male,40.7
25,Massachusetts,2015,Female,10.9
25,Massachusetts,2016,Male,39.8
25,Massachusetts,2016,Female,10.6
25,Massachusetts,2017,Male,38.3
25,Massachusetts,2017,Female,10.4
25,Massachusetts,2018,Male,35.4
25,Massachusetts,2018,Female,9.6
25,Massachusetts,2019,Male,37.5
25,Massachusetts,2019,Female,10.9
25,Massachusetts,2020,Male,35.4
25,Massachusetts,2020,Female,9.3
26,Michigan,2011,Male,40.6
26,Michigan,2011,Female,10.4
26,Michigan,2012,Male,40.5
26,Michigan,2012,Female,10.5
26,Michigan,2013,Male,38.6
26,Michigan,2013,Female,10.1
26,Michigan,2014,Male,39.2
26,Michigan,2014,Female,10.2
26,Michigan,2015,Male,39.8
26,Michigan,2015,Female,9.7
26,Michigan,2016,Male,41.3
26,Michigan,2016,Female,9.8
26,Michigan,2017,Male,37.2
26,Michigan,2017,Female,9.1
26,Michigan,2018,Male,36.5
26,Michigan,2018,Female,9.3
26,Michigan,2019,Male,32.8
26,Michigan,2019,Female,9.3
26,Michigan,2020,Male,32.4
26,Michigan,2020,Female,8.5
27,Minnesota,2011,Male,40.8
27,Minnesota,2011,Female,9.7
27,Minnesota,2012,Male,39.2
27,Minnesota,2012,Female,9.2
27,Minnesota,2013,Male,35.4
27,Minnesota,2013,Female,9.0
27,Minnesota,2014,Male,38.4
27,Minnesota,2014,Female,10.1
27,Minnesota,2015,Male,38.9
27,Minnesota,2015,Female,9.4
27,Minnesota,2016,Male,35.5
27,Minnesota,2016,Female,8.8
27,Minnesota,2017,Male,38.4
27,Minnesota,2017,Female,9.1
27,Minnesota,2018,Male,36.5
27,Minnesota,2018,Female,9.2
27,Minnesota,2019,Male,35.9
27,Minnesota,2019,Female,9.4
27,Minnesota,2020,Male,32.5
27,Minnesota,2020,Female,7.9
28,Mississippi,2011,Male,30.3
28,Mississippi,2011,Female,7.5
28,Mississippi,2012,Male,32.1
28,Mississippi,2012,Female,7.4
28,Mississippi,2013,Male,32.9
28,Mississippi,2013,Female,6.8
28,Mississippi,2014,Male,29.8
28,Mississippi,2014,Female,7.6
28,Mississippi,2015,Male,31.8
28,Mississippi,2015,Female,6.3
28,Mississippi,2016,Male,32.1
28,Mississippi,2016,Female,7.3
28,Mississippi,2017,Male,31.3
28,Mississippi,2017,Female,7.1
28,Mississippi,2018,Male,29.0
28,Mississippi,2018,Female,8.2
28,Mississippi,2019,Male,29.1
28,Mississippi,2019,Female,7.4
28,Mississippi,2020,Male,26.7
28,Mississippi,2020,Female,6.9
29,Missouri,2011,Male,32.1
29,Missouri,2011,Female,9.0
29,Missouri,2012,Male,32.3
29,Missouri,2012,Female,8.6
29,Missouri,2013,Male,34.2
29,Missouri,2013,Female,8.1
29,Missouri,2014,Male,34.5
29,Missouri,2014,Female,8.7
29,Missouri,2015,Male,33.7
29,Missouri,2015,Female,8.2
29,Missouri,2016,Male,35.0
29,Missouri,2016,Female,8.6
29,Missouri,2017,Male,34.8
29,Missouri,2017,Female,8.3
29,Missouri,2018,Male,32.2
29,Missouri,2018,Female,7.6
29,Missouri,2019,Male,30.1
29,Missouri,2019,Female,7.4
29,Missouri,2020,Male,30.6
29,Missouri,2020,Female,7.6
