StateFIPS,State,Year,Sex,Value
25,Massachusetts,2016,Female,10.37
25,Massachusetts,2017,Male,21.92
25,Massachusetts,2017,Female,10.24
25,Massachusetts,2018,Male,21.58
25,Massachusetts,2018,Female,11.07
25,Massachusetts,2019,Male,22.05
25,Massachusetts,2019,Female,10.03
25,Massachusetts,2020,Male,21.25
25,Massachusetts,2020,Female,10.19
26,Michigan,2011,Male,22.56
26,Michigan,2011,Female,12.81
26,Michigan,2012,Male,22.41
26,Michigan,2012,Female,12.52
26,Michigan,2013,Male,23.61
26,Michigan,2013,Female,11.2
26,Michigan,2014,Male,22.79
26,Michigan,2014,Female,11.93
26,Michigan,2015,Male,22.7
26,Michigan,2015,Female,10.06
26,Michigan,2016,Male,23.72
26,Michigan,2016,Female,12.1
26,Michigan,2017,Male,22.92
26,Michigan,2017,Female,12.19
26,Michigan,2018,Male,22.99
26,Michigan,2018,Female,11.6
26,Michigan,2019,Male,23.03
26,Michigan,2019,Female,11.32
26,Michigan,2020,Male,22.11
26,Michigan,2020,Female,9.8
27,Minnesota,2011,Male,21.0
27,Minnesota,2011,Female,9.83
27,Minnesota,2012,Male,22.03
27,Minnesota,2012,Female,10.67
27,Minnesota,2013,Male,22.18
27,Minnesota,2013,Female,11.14
27,Minnesota,2014,Male,25.65
27,Minnesota,2014,Female,11.86
27,Minnesota,2015,Male,24.42
27,Minnesota,2015,Female,12.39
27,Minnesota,2016,Male,24.9
27,Minnesota,2016,Female,10.58
27,Minnesota,2017,Male,24.76
27,Minnesota,2017,Female,10.97
27,Minnesota,2018,Male,25.78
27,Minnesota,2018,Female,12.56
27,Minnesota,2019,Male,26.58
27,Minnesota,2019,Female,12.91
27,Minnesota,2020,Male,23.72
27,Minnesota,2020,Female,10.22
28,Mississippi,2011,Male,26.75
28,Mississippi,2011,Female,14.76
28,Mississippi,2012,Male,26.36
28,Mississippi,2012,Female,14.4
28,Mississippi,2013,Male,26.58
28,Mississippi,2013,Female,15.48
28,Mississippi,2014,Male,28.6
28,Mississippi,2014,Female,17.49
28,Mississippi,2015,Male,28.98
28,Mississippi,2015,Female,14.34
28,Mississippi,2016,Male,29.19
28,Mississippi,2016,Female,17.78
28,Mississippi,2017,Male,30.51
28,Mississippi,2017,Female,16.3
28,Mississippi,2018,Male,32.96
28,Mississippi,2018,Female,16.23
28,Mississippi,2019,Male,32.21
28,Mississippi,2019,Female,16.47
28,Mississippi,2020,Male,23.17
28,Mississippi,2020,Female,13.1
29,Missouri,2011,Male,22.12
29,Missouri,2011,Female,12.08
29,Missouri,2012,Male,22.3
29,Missouri,2012,Female,13.67
29,Missouri,2013,Male,22.12
29,Missouri,2013,Female,13.11
29,Missouri,2014,Male,23.5
29,Missouri,2014,Female,13.03
29,Missouri,2015,Male,25.2
29,Missouri,2015,Female,14.01
29,Missouri,2016,Male,24.92
29,Missouri,2016,Female,14.46
29,Missouri,2017,Male,28.31
29,Missouri,2017,Female,14.03
29,Missouri,2018,Male,25.36
29,Missouri,2018,Female,13.98
29,Missouri,2019,Male,25.29
29,Missouri,2019,Female,13.36
29,Missouri,2020,Male,25.21
29,Missouri,2020,Female,14.49
30,Montana,2011,Male,17.15
30,Montana,2011,Female,10.52
30,Montana,2012,Male,21.65
30,Montana,2012,Female,10.83
30,Montana,2013,Male,22.01
30,Montana,2013,Female,12.29
30,Montana,2014,Male,19.02
30,Montana,2014,Female,12.46
30,Montana,2015,Male,24.14
30,Montana,2015,Female,11.02
30,Montana,2016,Male,23.07
30,Montana,2016,Female,12.26
30,Montana,2017,Male,24.64
30,Montana,2017,Female,12.78
30,Montana,2018,Male,24.37
30,Montana,2018,Female,12.19
30,Montana,2019,Male,20.34
30,Montana,2019,Female,10.5
30,Montana,2020,Male,23.65
30,Montana,2020,Female,9.43
31,Nebraska,2011,Male,22.6
31,Nebraska,2011,Female,9.68
31,Nebraska,2012,Male,21.34
31,Nebraska,2012,Female,10.94
31,Nebraska,2013,Male,21.4
31,Nebraska,2013,Female,12.72
31,Nebraska,2014,Male,24.18
31,Nebraska,2014,Female,11.33
31,Nebraska,2015,Male,25.93
31,Nebraska,2015,Female,13.32
31,Nebraska,2016,Male,26.24
31,Nebraska,2016,Female,11.79
31,Nebraska,2017,Male,23.72
31,Nebraska,2017,Female,12.11
31,Nebraska,2018,Male,24.08
31,Nebraska,2018,Female,14.78
31,Nebraska,2019,Male,23.62
31,Nebraska,2019,Female,14.76
31,Nebraska,2020,Male,23.59
31,Nebraska,2020,Female,12.17
32,Nevada,2011,Male,17.4
32,Nevada,2011,Female,9.71
32,Nevada,2012,Male,16.47
32,Nevada,2012,Female,9.7
32,Nevada,2013,Male,16.17
32,Nevada,2013,Female,8.75
32,Nevada,2014,Male,17.04
32,Nevada,2014,Female,11.28
32,Nevada,2015,Male,20.11
32,Nevada,2015,Female,11.23
32,Nevada,2016,Male,20.17
32,Nevada,2016,Female,10.39
32,Nevada,2017,Male,20.19
32,Nevada,2017,Female,12.35
32,Nevada,2018,Male,17.15
32,Nevada,2018,Female,9.07
32,Nevada,2019,Male,18.67
32,Nevada,2019,Female,9.99
33,New Hampshire,2011,Male,19.22
33,New Hampshire,2011,Female,9.77
33,New Hampshire,2012,Male,20.19
33,New Hampshire,2012,Female,11.16
33,New Hampshire,2013,Male,20.86
33,New Hampshire,2013,Female,12.13
33,New Hampshire,2014,Male,20.5
33,New Hampshire,2014,Female,10.35
33,New Hampshire,2015,Male,20.65
33,New Hampshire,2015,Female,10.19
33,New Hampshire,2016,Male,21.59
33,New Hampshire,2016,Female,9.55
33,New Hampshire,2017,Male,24.82
33,New Hampshire,2017,Female,11.39
33,New Hampshire,2018,Male,26.39
33,New Hampshire,2018,Female,11.37
33,New Hampshire,2019,Male,23.14
33,New Hampshire,2019,Female,12.5
33,New Hampshire,2020,Male,22.65
33,New Hampshire,2020,Female,9.19
34,New Jersey,2011,Male,22.12
34,New Jersey,2011,Female,9.85
34,New Jersey,2012,Male,22.14
34,New Jersey,2012,Female,11.25
34,New Jersey,2013,Male,22.9
34,New Jersey,2013,Female,11.26
34,New Jersey,2014,Male,22.63
34,New Jersey,2014,Female,11.19
34,New Jersey,2015,Male,23.01
34,New Jersey,2015,Female,11.52
34,New Jersey,2016,Male,22.98
34,New Jersey,2016,Female,10.76
34,New Jersey,2017,Male,23.18
34,New Jersey,2017,Female,11.04
34,New Jersey,2018,Male,24.58
34,New Jersey,2018,Female,11.58
34,New Jersey,2019,Male,24.48
34,New Jersey,2019,Female,10.95
34,New Jersey,2020,Male,20.03
34,New Jersey,2020,Female,8.69
35,New Mexico,2011,Male,20.08
35,New Mexico,2011,Female,11.34
35,New Mexico,2012,Male,18.44
35,New Mexico,2012,Female,11.61
35,New Mexico,2013,Male,18.73
35,New Mexico,2013,Female,10.05
35,New Mexico,2014,Male,19.64
35,New Mexico,2014,Female,10.91
35,New Mexico,2015,Male,20.99
35,New Mexico,2015,Female,11.42
35,New Mexico,2016,Male,20.23
35,New Mexico,2016,Female,12.04
35,New Mexico,2017,Male,20.71
35,New Mexico,2017,Female,12.18
35,New Mexico,2018,Male,24.09
35,New Mexico,2018,Female,11.72
35,New Mexico,2019,Male,23.9
35,New Mexico,2019,Female,11.83
35,New Mexico,2020,Male,18.76
35,New Mexico,2020,Female,11.97
36,New York,2011,Male,23.35
36,New York,2011,Female,10.72
36,New York,2012,Male,23.12
36,New York,2012,Female,11.1
36,New York,2013,Male,23.3
36,New York,2013,Female,10.97
36,New York,2014,Male,23.89
36,New York,2014,Female,10.77
36,New York,2015,Male,23.78
36,New York,2015,Female,11.05
36,New York,2016,Male,24.07
36,New York,2016,Female,10.83
36,New York,2017,Male,23.53
36,New York,2017,Female,11.66
36,New York,2018,Male,24.55
36,New York,2018,Female,11.62
36,New York,2019,Male,25.22
36,New York,2019,Female,11.61
36,New York,2020,Male,22.39
36,New York,2020,Female,9.71
37,North Carolina,2011,Male,23.29
37,North Carolina,2011,Female,12.97
37,North Carolina,2012,Male,22.51
37,North Carolina,2012,Female,12.54
37,North Carolina,2013,Male,24.15
37,North Carolina,2013,Female,12.31
37,North Carolina,2014,Male,23.13
37,North Carolina,2014,Female,12.02
37,North Carolina,2015,Male,23.96
37,North Carolina,2015,Female,11.88
37,North Carolina,2016,Male,24.73
37,North Carolina,2016,Female,12.57
37,North Carolina,2017,Male,25.18
37,North Carolina,2017,Female,13.07
37,North Carolina,2018,Male,25.81
37,North Carolina,2018,Female,11.92
37,North Carolina,2019,Male,26.71
37,North Carolina,2019,Female,13.29
37,North Carolina,2020,Male,23.75
37,North Carolina,2020,Female,12.41
38,North Dakota,2011,Male,23.82
38,North Dakota,2011,Female,13.58
38,North Dakota,2012,Male,24.9
38,North Dakota,2012,Female,14.06
38,North Dakota,2013,Male,22.69
38,North Dakota,2013,Female,13.07
38,North Dakota,2014,Male,24.61
