StateFIPS,State,Year,Sex,Value
22,Louisiana,2020,Female,10.8
23,Maine,2011,Male,26.64
23,Maine,2011,Female,19.17
23,Maine,2012,Male,27.89
23,Maine,2012,Female,21.37
23,Maine,2013,Male,28.08
23,Maine,2013,Female,22.72
23,Maine,2014,Male,31.11
23,Maine,2014,Female,20.93
23,Maine,2015,Male,29.82
23,Maine,2015,Female,27.83
23,Maine,2016,Male,30.66
23,Maine,2016,Female,26.76
23,Maine,2017,Male,27.45
23,Maine,2017,Female,24.78
23,Maine,2018,Male,31.1
23,Maine,2018,Female,28.1
23,Maine,2019,Male,28.42
23,Maine,2019,Female,23.02
23,Maine,2020,Male,32.33
23,Maine,2020,Female,25.07
24,Maryland,2011,Male,27.71
24,Maryland,2011,Female,15.34
24,Maryland,2012,Male,28.59
24,Maryland,2012,Female,15.82
24,Maryland,2013,Male,29.46
24,Maryland,2013,Female,17.46
24,Maryland,2014,Male,29.68
24,Maryland,2014,Female,15.84
24,Maryland,2015,Male,33.89
24,Maryland,2015,Female,19.06
24,Maryland,2016,Male,31.58
24,Maryland,2016,Female,18.71
24,Maryland,2017,Male,32.98
24,Maryland,2017,Female,19.77
24,Maryland,2018,Male,31.35
24,Maryland,2018,Female,18.89
24,Maryland,2019,Male,36.36
24,Maryland,2019,Female,20.73
24,Maryland,2020,Male,28.73
24,Maryland,2020,Female,17.76
25,Massachusetts,2011,Male,29.41
25,Massachusetts,2011,Female,18.6
25,Massachusetts,2012,Male,25.86
25,Massachusetts,2012,Female,17.78
25,Massachusetts,2013,Male,25.54
25,Massachusetts,2013,Female,16.29
25,Massachusetts,2014,Male,23.36
25,Massachusetts,2014,Female,16.07
25,Massachusetts,2015,Male,26.35
25,Massachusetts,2015,Female,19.42
25,Massachusetts,2016,Male,31.86
25,Massachusetts,2016,Female,20.56
25,Massachusetts,2017,Male,32.65
25,Massachusetts,2017,Female,23.2
25,Massachusetts,2018,Male,21.78
25,Massachusetts,2018,Female,14.2
25,Massachusetts,2019,Male,22.69
25,Massachusetts,2019,Female,14.1
