"StateFIPS","State","Year","Value","Data Comment",,"Sex"
"33","New Hampshire","2015","20.8","",,"Male"
"33","New Hampshire","2015","8.8","",,"Female"
"33","New Hampshire","2016","17.3","",,"Male"
"33","New Hampshire","2016","13.0","",,"Female"
"33","New Hampshire","2017","19.4","",,"Male"
"33","New Hampshire","2017","9.8","",,"Female"
"33","New Hampshire","2018","19.1","",,"Male"
"33","New Hampshire","2018","9.5","",,"Female"
"33","New Hampshire","2019","18.8","",,"Male"
"33","New Hampshire","2019","11.1","",,"Female"
"33","New Hampshire","2020","17.4","",,"Male"
"33","New Hampshire","2020","9.8","",,"Female"
"34","New Jersey","2011","20.6","",,"Male"
"34","New Jersey","2011","13.3","",,"Female"
"34","New Jersey","2012","20.8","",,"Male"
"34","New Jersey","2012","12.5","",,"Female"
"34","New Jersey","2013","20.4","",,"Male"
"34","New Jersey","2013","12.2","",,"Female"
"34","New Jersey","2014","20.6","",,"Male"
"34","New Jersey","2014","14.0","",,"Female"
"34","New Jersey","2015","21.3","",,"Male"
"34","New Jersey","2015","12.0","",,"Female"
"34","New Jersey","2016","21.5","",,"Male"
"34","New Jersey","2016","12.4","",,"Female"
"34","New Jersey","2017","21.1","",,"Male"
"34","New Jersey","2017","13.6","",,"Female"
"34","New Jersey","2018","21.1","",,"Male"
"34","New Jersey","2018","12.5","",,"Female"
"34","New Jersey","2019","20.9","",,"Male"
"34","New Jersey","2019","11.8","",,"Female"
"34","New Jersey","2020","18.7","",,"Male"
"34","New Jersey","2020","12.3","",,"Female"
"35","New Mexico","2011","16.7","",,"Male"
"35","New Mexico","2011","9.8","",,"Female"
"35","New Mexico","2012","14.2","",,"Male"
"35","New Mexico","2012","10.3","",,"Female"
"35","New Mexico","2013","16.5","",,"Male"
"35","New Mexico","2013","10.6","",,"Female"
"35","New Mexico","2014","16.9","",,"Male"
"35","New Mexico","2014","10.4","",,"Female"
"35","New Mexico","2015","18.2","",,"Male"
"35","New Mexico","2015","13.0","",,"Female"
"35","New Mexico","2016","15.7","",,"Male"
"35","New Mexico","2016","12.7","",,"Female"
"35","New Mexico","2017","17.7","",,"Male"
"35","New Mexico","2017","10.4","",,"Female"
"35","New Mexico","2018","16.3","",,"Male"
"35","New Mexico","2018","9.8","",,"Female"
"35","New Mexico","2019","17.6","",,"Male"
"35","New Mexico","2019","8.7","",,"Female"
"35","New Mexico","2020","15.3","",,"Male"
"35","New Mexico","2020","7.0","",,"Female"
"36","New York","2011","22.4","",,"Male"
"36","New York","2011","13.3","",,"Female"
"36","New York","2012","21.2","",,"Male"
"36","New York","2012","12.5","",,"Female"
"36","New York","2013","22.6","",,"Male"
"36","New York","2013","13.5","",,"Female"
"36","New York","2014","22.8","",,"Male"
"36","New York","2014","13.5","",,"Female"
"36","New York","2015","22.1","",,"Male"
"36","New York","2015","13.1","",,"Female"
