"StateFIPS","State","Year","Value","Data Comment",,"Sex"
"25","Massachusetts","2016","24.0","",,"Male"
"25","Massachusetts","2016","15.8","",,"Female"
"25","Massachusetts","2017","23.8","",,"Male"
"25","Massachusetts","2017","15.7","",,"Female"
"25","Massachusetts","2018","23.4","",,"Male"
"25","Massachusetts","2018","16.4","",,"Female"
"25","Massachusetts","2019","24.9","",,"Male"
"25","Massachusetts","2019","16.3","",,"Female"
"25","Massachusetts","2020","22.3","",,"Male"
"25","Massachusetts","2020","14.9","",,"Female"
"26","Michigan","2011","24.2","",,"Male"
"26","Michigan","2011","16.7","",,"Female"
"26","Michigan","2012","25.6","",,"Male"
"26","Michigan","2012","16.9","",,"Female"
"26","Michigan","2013","24.3","",,"Male"
"26","Michigan","2013","17.4","",,"Female"
"26","Michigan","2014","23.4","",,"Male"
"26","Michigan","2014","15.9","",,"Female"
"26","Michigan","2015","25.9","",,"Male"
"26","Michigan","2015","17.2","",,"Female"
"26","Michigan","2016","24.7","",,"Male"
"26","Michigan","2016","17.5","",,"Female"
"26","Michigan","2017","23.4","",,"Male"
"26","Michigan","2017","16.3","",,"Female"
"26","Michigan","2018","24.5","",,"Male"
"26","Michigan","2018","16.1","",,"Female"
"26","Michigan","2019","23.5","",,"Male"
"26","Michigan","2019","16.0","",,"Female"
"26","Michigan","2020","20.0","",,"Male"
"26","Michigan","2020","13.8","",,"Female"
"27","Minnesota","2011","29.5","",,"Male"
"27","Minnesota","2011","18.7","",,"Female"
"27","Minnesota","2012","26.3","",,"Male"
"27","Minnesota","2012","19.0","",,"Female"
"27","Minnesota","2013","25.5","",,"Male"
"27","Minnesota","2013","17.8","",,"Female"
"27","Minnesota","2014","26.6","",,"Male"
"27","Minnesota","2014","17.0","",,"Female"
"27","Minnesota","2015","27.2","",,"Male"
"27","Minnesota","2015","17.3","",,"Female"
"27","Minnesota","2016","26.1","",,"Male"
"27","Minnesota","2016","17.5","",,"Female"
"27","Minnesota","2017","26.3","",,"Male"
"27","Minnesota","2017","17.9","",,"Female"
"27","Minnesota","2018","27.9","",,"Male"
"27","Minnesota","2018","17.8","",,"Female"
"27","Minnesota","2019","30.2","",,"Male"
"27","Minnesota","2019","18.8","",,"Female"
"27","Minnesota","2020","25.5","",,"Male"
"27","Minnesota","2020","16.3","",,"Female"
"28","Mississippi","2011","19.4","",,"Male"
"28","Mississippi","2011","14.9","",,"Female"
"28","Mississippi","2012","21.4","",,"Male"
"28","Mississippi","2012","14.9","",,"Female"
"28","Mississippi","2013","20.0","",,"Male"
"28","Mississippi","2013","14.6","",,"Female"
"28","Mississippi","2014","22.6","",,"Male"
"28","Mississippi","2014","14.0","",,"Female"
"28","Mississippi","2015","19.9","",,"Male"
"28","Mississippi","2015","14.2","",,"Female"
"28","Mississippi","2016","19.0","",,"Male"
"28","Mississippi","2016","15.4","",,"Female"
"28","Mississippi","2017","22.2","",,"Male"
"28","Mississippi","2017","12.4","",,"Female"
"28","Mississippi","2018","20.6","",,"Male"
"28","Mississippi","2018","14.3","",,"Female"
"28","Mississippi","2019","21.9","",,"Male"
"28","Mississippi","2019","14.2","",,"Female"
"28","Mississippi","2020","18.3","",,"Male"
"28","Mississippi","2020","9.7","",,"Female"
"29","Missouri","2011","22.4","",,"Male"
"29","Missouri","2011","15.0","",,"Female"
"29","Missouri","2012","22.6","",,"Male"
"29","Missouri","2012","15.7","",,"Female"
"29","Missouri","2013","22.4","",,"Male"
"29","Missouri","2013","15.6","",,"Female"
"29","Missouri","2014","22.5","",,"Male"
"29","Missouri","2014","15.4","",,"Female"
"29","Missouri","2015","22.7","",,"Male"
"29","Missouri","2015","15.6","",,"Female"
