"StateFIPS","State","Year","Value","Data Comment",,"Sex"
"13","Georgia","2013","17.6","",,"Female"
"13","Georgia","2014","6.2","",,"Male"
"13","Georgia","2014","18.5","",,"Female"
"13","Georgia","2015","5.8","",,"Male"
"13","Georgia","2015","19.0","",,"Female"
"13","Georgia","2016","6.4","",,"Male"
"13","Georgia","2016","17.6","",,"Female"
"13","Georgia","2017","6.6","",,"Male"
"13","Georgia","2017","16.9","",,"Female"
"13","Georgia","2018","6.6","",,"Male"
"13","Georgia","2018","16.9","",,"Female"
"13","Georgia","2019","6.4","",,"Male"
"13","Georgia","2019","16.2","",,"Female"
"13","Georgia","2020","6.0","",,"Male"
"13","Georgia","2020","14.9","",,"Female"
"15","Hawaii","2011","8.4","",,"Male"
"15","Hawaii","2011","24.2","",,"Female"
"15","Hawaii","2012","10.4","",,"Male"
"15","Hawaii","2012","23.8","",,"Female"
"15","Hawaii","2013","8.3","",,"Male"
"15","Hawaii","2013","22.5","",,"Female"
"15","Hawaii","2014","7.0","",,"Male"
"15","Hawaii","2014","20.3","",,"Female"
"15","Hawaii","2015","7.0","",,"Male"
"15","Hawaii","2015","22.9","",,"Female"
"15","Hawaii","2016","6.5","",,"Male"
"15","Hawaii","2016","23.3","",,"Female"
"15","Hawaii","2017","6.4","",,"Male"
"15","Hawaii","2017","22.5","",,"Female"
"15","Hawaii","2018","5.7","",,"Male"
"15","Hawaii","2018","19.2","",,"Female"
"15","Hawaii","2019","6.7","",,"Male"
"15","Hawaii","2019","21.9","",,"Female"
"15","Hawaii","2020","4.7","",,"Male"
"15","Hawaii","2020","17.0","",,"Female"
"16","Idaho","2011","6.1","",,"Male"
"16","Idaho","2011","25.6","",,"Female"
"16","Idaho","2012","7.4","",,"Male"
"16","Idaho","2012","27.0","",,"Female"
"16","Idaho","2013","7.9","",,"Male"
"16","Idaho","2013","22.1","",,"Female"
"16","Idaho","2014","7.7","",,"Male"
"16","Idaho","2014","24.5","",,"Female"
"16","Idaho","2015","6.8","",,"Male"
"16","Idaho","2015","25.0","",,"Female"
"16","Idaho","2016","8.6","",,"Male"
"16","Idaho","2016","24.0","",,"Female"
"16","Idaho","2017","8.2","",,"Male"
"16","Idaho","2017","17.1","",,"Female"
"16","Idaho","2018","7.3","",,"Male"
"16","Idaho","2018","19.7","",,"Female"
"16","Idaho","2019","7.1","",,"Male"
"16","Idaho","2019","19.4","",,"Female"
"16","Idaho","2020","8.2","",,"Male"
"16","Idaho","2020","19.4","",,"Female"
"17","Illinois","2011","7.2","",,"Male"
"17","Illinois","2011","20.8","",,"Female"
"17","Illinois","2012","7.7","",,"Male"
"17","Illinois","2012","22.8","",,"Female"
"17","Illinois","2013","8.2","",,"Male"
"17","Illinois","2013","23.1","",,"Female"
"17","Illinois","2014","8.2","",,"Male"
"17","Illinois","2014","22.6","",,"Female"
"17","Illinois","2015","8.3","",,"Male"
"17","Illinois","2015","24.0","",,"Female"
"17","Illinois","2016","8.2","",,"Male"
"17","Illinois","2016","21.8","",,"Female"
"17","Illinois","2017","7.6","",,"Male"
"17","Illinois","2017","18.8","",,"Female"
"17","Illinois","2018","7.0","",,"Male"
"17","Illinois","2018","19.0","",,"Female"
"17","Illinois","2019","7.3","",,"Male"
"17","Illinois","2019","20.2","",,"Female"
"17","Illinois","2020","6.2","",,"Male"
"17","Illinois","2020","16.5","",,"Female"
"18","Indiana","2011","5.3","",,"Male"
"18","Indiana","2011","17.7","",,"Female"
