"StateFIPS","State","Year","Value","Data Comment",,"Sex"
"25","Massachusetts","2015","5.1","",,"Male"
"25","Massachusetts","2015","3.5","",,"Female"
"25","Massachusetts","2016","4.9","",,"Male"
"25","Massachusetts","2016","3.5","",,"Female"
"25","Massachusetts","2017","5.0","",,"Male"
"25","Massachusetts","2017","3.3","",,"Female"
"25","Massachusetts","2018","5.1","",,"Male"
"25","Massachusetts","2018","3.1","",,"Female"
"25","Massachusetts","2019","5.7","",,"Male"
"25","Massachusetts","2019","3.3","",,"Female"
"25","Massachusetts","2020","5.3","",,"Male"
"25","Massachusetts","2020","3.1","",,"Female"
"26","Michigan","2011","5.1","",,"Male"
"26","Michigan","2011","3.5","",,"Female"
"26","Michigan","2012","5.3","",,"Male"
"26","Michigan","2012","3.7","",,"Female"
"26","Michigan","2013","5.3","",,"Male"
"26","Michigan","2013","3.4","",,"Female"
"26","Michigan","2014","5.9","",,"Male"
"26","Michigan","2014","4.4","",,"Female"
"26","Michigan","2015","5.9","",,"Male"
"26","Michigan","2015","3.9","",,"Female"
"26","Michigan","2016","5.9","",,"Male"
"26","Michigan","2016","3.7","",,"Female"
"26","Michigan","2017","5.6","",,"Male"
"26","Michigan","2017","3.6","",,"Female"
"26","Michigan","2018","5.7","",,"Male"
"26","Michigan","2018","3.5","",,"Female"
"26","Michigan","2019","5.7","",,"Male"
"26","Michigan","2019","4.3","",,"Female"
"26","Michigan","2020","5.5","",,"Male"
"26","Michigan","2020","3.4","",,"Female"
"27","Minnesota","2011","5.4","",,"Male"
"27","Minnesota","2011","4.0","",,"Female"
"27","Minnesota","2012","6.6","",,"Male"
"27","Minnesota","2012","3.3","",,"Female"
"27","Minnesota","2013","5.9","",,"Male"
"27","Minnesota","2013","4.2","",,"Female"
"27","Minnesota","2014","5.4","",,"Male"
"27","Minnesota","2014","3.8","",,"Female"
"27","Minnesota","2015","7.2","",,"Male"
"27","Minnesota","2015","3.7","",,"Female"
"27","Minnesota","2016","6.1","",,"Male"
"27","Minnesota","2016","4.4","",,"Female"
"27","Minnesota","2017","6.4","",,"Male"
"27","Minnesota","2017","4.5","",,"Female"
"27","Minnesota","2018","5.9","",,"Male"
"27","Minnesota","2018","4.3","",,"Female"
"27","Minnesota","2019","6.2","",,"Male"
"27","Minnesota","2019","4.0","",,"Female"
"27","Minnesota","2020","7.1","",,"Male"
"27","Minnesota","2020","4.5","",,"Female"
"28","Mississippi","2011","5.0","",,"Male"
"28","Mississippi","2011","3.3","",,"Female"
"28","Mississippi","2012","5.8","",,"Male"
"28","Mississippi","2012","3.1","",,"Female"
"28","Mississippi","2013","4.7","",,"Male"
"28","Mississippi","2013","2.9","",,"Female"
"28","Mississippi","2014","4.4","",,"Male"
"28","Mississippi","2014","3.9","",,"Female"
"28","Mississippi","2015","5.1","",,"Male"
"28","Mississippi","2015","2.9","",,"Female"
"28","Mississippi","2016","5.2","",,"Male"
"28","Mississippi","2016","3.4","",,"Female"
"28","Mississippi","2017","4.1","",,"Male"
"28","Mississippi","2017","3.9","",,"Female"
"28","Mississippi","2018","4.9","",,"Male"
"28","Mississippi","2018","3.2","",,"Female"
"28","Mississippi","2019","5.1","",,"Male"
"28","Mississippi","2019","4.0","",,"Female"
"28","Mississippi","2020","5.0","",,"Male"
"28","Mississippi","2020","4.1","",,"Female"
"29","Missouri","2011","5.2","",,"Male"
"29","Missouri","2011","3.6","",,"Female"
"29","Missouri","2012","5.3","",,"Male"
"29","Missouri","2012","3.5","",,"Female"
"29","Missouri","2013","5.4","",,"Male"
"29","Missouri","2013","3.7","",,"Female"
"29","Missouri","2014","5.9","",,"Male"
"29","Missouri","2014","4.1","",,"Female"
"29","Missouri","2015","5.2","",,"Male"
"29","Missouri","2015","3.5","",,"Female"
"29","Missouri","2016","5.6","",,"Male"
"29","Missouri","2016","3.9","",,"Female"
"29","Missouri","2017","5.5","",,"Male"
"29","Missouri","2017","3.2","",,"Female"
"29","Missouri","2018","5.2","",,"Male"
"29","Missouri","2018","3.5","",,"Female"
"29","Missouri","2019","5.0","",,"Male"
"29","Missouri","2019","3.3","",,"Female"
"29","Missouri","2020","4.8","",,"Male"
"29","Missouri","2020","3.8","",,"Female"
"30","Montana","2011","4.7","",,"Male"
"30","Montana","2011","3.3","",,"Female"
"30","Montana","2012","5.4","",,"Male"
"30","Montana","2012","3.6","",,"Female"
"30","Montana","2013","5.4","",,"Male"
"30","Montana","2013","3.3","",,"Female"
"30","Montana","2014","4.3","",,"Male"
"30","Montana","2014","3.3","",,"Female"
"30","Montana","2015","4.7","",,"Male"
"30","Montana","2015","2.7","",,"Female"
"30","Montana","2016","4.2","",,"Male"
"30","Montana","2016","3.2","",,"Female"
"30","Montana","2017","3.5","",,"Male"
"30","Montana","2017","3.2","",,"Female"
"30","Montana","2018","5.3","",,"Male"
"30","Montana","2018","Suppressed","",,"Female"
"30","Montana","2019","3.8","",,"Male"
"30","Montana","2019","Suppressed","",,"Female"
"30","Montana","2020","3.5","",,"Male"
"30","Montana","2020","2.6","",,"Female"
"31","Nebraska","2011","5.0","",,"Male"
"31","Nebraska","2011","3.0","",,"Female"
"31","Nebraska","2012","5.2","",,"Male"
"31","Nebraska","2012","3.9","",,"Female"
"31","Nebraska","2013","5.9","",,"Male"
"31","Nebraska","2013","4.8","",,"Female"
"31","Nebraska","2014","6.1","",,"Male"
"31","Nebraska","2014","4.0","",,"Female"
"31","Nebraska","2015","4.4","",,"Male"
"31","Nebraska","2015","3.5","",,"Female"
"31","Nebraska","2016","6.8","",,"Male"
"31","Nebraska","2016","4.1","",,"Female"
"31","Nebraska","2017","4.6","",,"Male"
"31","Nebraska","2017","3.3","",,"Female"
"31","Nebraska","2018","5.9","",,"Male"
"31","Nebraska","2018","4.1","",,"Female"
"31","Nebraska","2019","5.7","",,"Male"
"31","Nebraska","2019","3.9","",,"Female"
"31","Nebraska","2020","4.6","",,"Male"
"31","Nebraska","2020","3.6","",,"Female"
"32","Nevada","2011","4.4","",,"Male"
"32","Nevada","2011","3.4","",,"Female"
"32","Nevada","2012","3.8","",,"Male"
"32","Nevada","2012","2.9","",,"Female"
"32","Nevada","2013","6.5","",,"Male"
"32","Nevada","2013","3.5","",,"Female"
"32","Nevada","2014","4.5","",,"Male"
"32","Nevada","2014","2.9","",,"Female"
"32","Nevada","2015","4.5","",,"Male"
"32","Nevada","2015","2.8","",,"Female"
"32","Nevada","2016","3.7","",,"Male"
"32","Nevada","2016","2.9","",,"Female"
"32","Nevada","2017","4.1","",,"Male"
"32","Nevada","2017","3.3","",,"Female"
"32","Nevada","2018","5.1","",,"Male"
"32","Nevada","2018","2.6","",,"Female"
"32","Nevada","2019","4.6","",,"Male"
"32","Nevada","2019","3.2","",,"Female"
"33","New Hampshire","2011","6.0","",,"Male"
"33","New Hampshire","2011","3.2","",,"Female"
"33","New Hampshire","2012","5.3","",,"Male"
"33","New Hampshire","2012","3.7","",,"Female"
"33","New Hampshire","2013","4.8","",,"Male"
"33","New Hampshire","2013","2.5","",,"Female"
"33","New Hampshire","2014","5.7","",,"Male"
"33","New Hampshire","2014","3.5","",,"Female"
"33","New Hampshire","2015","4.3","",,"Male"
"33","New Hampshire","2015","2.5","",,"Female"
"33","New Hampshire","2016","5.3","",,"Male"
"33","New Hampshire","2016","4.4","",,"Female"
"33","New Hampshire","2017","5.4","",,"Male"
"33","New Hampshire","2017","3.4","",,"Female"
"33","New Hampshire","2018","5.4","",,"Male"
"33","New Hampshire","2018","3.3","",,"Female"
"33","New Hampshire","2019","6.0","",,"Male"
"33","New Hampshire","2019","3.2","",,"Female"
"33","New Hampshire","2020","5.7","",,"Male"
"33","New Hampshire","2020","3.3","",,"Female"
"34","New Jersey","2011","5.5","",,"Male"
"34","New Jersey","2011","4.1","",,"Female"
"34","New Jersey","2012","5.3","",,"Male"
"34","New Jersey","2012","3.5","",,"Female"
"34","New Jersey","2013","5.0","",,"Male"
"34","New Jersey","2013","3.1","",,"Female"
"34","New Jersey","2014","5.5","",,"Male"
"34","New Jersey","2014","4.3","",,"Female"
"34","New Jersey","2015","5.4","",,"Male"
"34","New Jersey","2015","3.4","",,"Female"
"34","New Jersey","2016","5.6","",,"Male"
"34","New Jersey","2016","3.6","",,"Female"
"34","New Jersey","2017","5.3","",,"Male"
"34","New Jersey","2017","3.9","",,"Female"
"34","New Jersey","2018","5.3","",,"Male"
"34","New Jersey","2018","3.8","",,"Female"
"34","New Jersey","2019","5.1","",,"Male"
"34","New Jersey","2019","3.2","",,"Female"
"34","New Jersey","2020","5.2","",,"Male"
"34","New Jersey","2020","3.8","",,"Female"
"35","New Mexico","2011","4.3","",,"Male"
"35","New Mexico","2011","2.7","",,"Female"
"35","New Mexico","2012","4.1","",,"Male"
"35","New Mexico","2012","3.4","",,"Female"
"35","New Mexico","2013","3.9","",,"Male"
"35","New Mexico","2013","3.6","",,"Female"
"35","New Mexico","2014","3.7","",,"Male"
"35","New Mexico","2014","4.1","",,"Female"
"35","New Mexico","2015","3.8","",,"Male"
"35","New Mexico","2015","2.9","",,"Female"
"35","New Mexico","2016","5.2","",,"Male"
"35","New Mexico","2016","3.3","",,"Female"
"35","New Mexico","2017","5.2","",,"Male"
"35","New Mexico","2017","3.3","",,"Female"
"35","New Mexico","2018","4.1","",,"Male"
"35","New Mexico","2018","3.0","",,"Female"
"35","New Mexico","2019","4.2","",,"Male"
"35","New Mexico","2019","2.1","",,"Female"
"35","New Mexico","2020","4.0","",,"Male"
"35","New Mexico","2020","2.5","",,"Female"
