"StateFIPS","State","Year","Value","Data Comment",,"Sex"
"21","Kentucky","2011","42.7","",,"Male"
"21","Kentucky","2011","10.1","",,"Female"
"21","Kentucky","2012","41.0","",,"Male"
"21","Kentucky","2012","10.3","",,"Female"
"21","Kentucky","2013","37.8","",,"Male"
"21","Kentucky","2013","9.7","",,"Female"
"21","Kentucky","2014","40.7","",,"Male"
"21","Kentucky","2014","11.4","",,"Female"
"21","Kentucky","2015","39.9","",,"Male"
"21","Kentucky","2015","9.4","",,"Female"
"21","Kentucky","2016","38.1","",,"Male"
"21","Kentucky","2016","9.5","",,"Female"
"21","Kentucky","2017","41.3","",,"Male"
"21","Kentucky","2017","9.4","",,"Female"
"21","Kentucky","2018","38.6","",,"Male"
"21","Kentucky","2018","10.7","",,"Female"
"21","Kentucky","2019","36.2","",,"Male"
"21","Kentucky","2019","9.4","",,"Female"
"21","Kentucky","2020","34.8","",,"Male"
"21","Kentucky","2020","7.8","",,"Female"
"22","Louisiana","2011","34.5","",,"Male"
"22","Louisiana","2011","7.6","",,"Female"
"22","Louisiana","2012","33.0","",,"Male"
"22","Louisiana","2012","8.0","",,"Female"
"22","Louisiana","2013","35.7","",,"Male"
"22","Louisiana","2013","7.6","",,"Female"
"22","Louisiana","2014","31.6","",,"Male"
"22","Louisiana","2014","7.0","",,"Female"
"22","Louisiana","2015","30.4","",,"Male"
"22","Louisiana","2015","7.9","",,"Female"
"22","Louisiana","2016","33.1","",,"Male"
"22","Louisiana","2016","7.6","",,"Female"
"22","Louisiana","2017","32.5","",,"Male"
"22","Louisiana","2017","7.2","",,"Female"
"22","Louisiana","2018","32.6","",,"Male"
"22","Louisiana","2018","7.4","",,"Female"
"22","Louisiana","2019","30.8","",,"Male"
"22","Louisiana","2019","7.2","",,"Female"
"22","Louisiana","2020","30.1","",,"Male"
"22","Louisiana","2020","7.4","",,"Female"
"23","Maine","2011","52.6","",,"Male"
"23","Maine","2011","13.0","",,"Female"
"23","Maine","2012","48.1","",,"Male"
"23","Maine","2012","11.5","",,"Female"
"23","Maine","2013","40.6","",,"Male"
