"StateFIPS","State","Year","Value","Data Comment",,"Sex"
"19","Iowa","2015","51.65","",,"Male"
"19","Iowa","2015","38.11","",,"Female"
"19","Iowa","2016","48.94","",,"Male"
"19","Iowa","2016","38.73","",,"Female"
"19","Iowa","2017","45.29","",,"Male"
"19","Iowa","2017","38.59","",,"Female"
"19","Iowa","2018","44.75","",,"Male"
"19","Iowa","2018","37.12","",,"Female"
"19","Iowa","2019","46.98","",,"Male"
"19","Iowa","2019","36.80","",,"Female"
"19","Iowa","2020","40.20","",,"Male"
"19","Iowa","2020","31.49","",,"Female"
"21","Kentucky","2011","60.69","",,"Male"
"21","Kentucky","2011","41.25","",,"Female"
"21","Kentucky","2012","58.32","",,"Male"
"21","Kentucky","2012","43.41","",,"Female"
"21","Kentucky","2013","58.49","",,"Male"
"21","Kentucky","2013","42.32","",,"Female"
"21","Kentucky","2014","60.02","",,"Male"
"21","Kentucky","2014","41.64","",,"Female"
"21","Kentucky","2015","56.62","",,"Male"
"21","Kentucky","2015","44.15","",,"Female"
"21","Kentucky","2016","57.14","",,"Male"
"21","Kentucky","2016","40.79","",,"Female"
"21","Kentucky","2017","53.21","",,"Male"
"21","Kentucky","2017","39.23","",,"Female"
"21","Kentucky","2018","56.41","",,"Male"
"21","Kentucky","2018","42.08","",,"Female"
"21","Kentucky","2019","54.69","",,"Male"
"21","Kentucky","2019","41.15","",,"Female"
"21","Kentucky","2020","50.10","",,"Male"
"21","Kentucky","2020","35.34","",,"Female"
"22","Louisiana","2011","56.23","",,"Male"
"22","Louisiana","2011","42.45","",,"Female"
"22","Louisiana","2012","58.91","",,"Male"
"22","Louisiana","2012","41.47","",,"Female"
"22","Louisiana","2013","53.93","",,"Male"
"22","Louisiana","2013","38.66","",,"Female"
"22","Louisiana","2014","53.65","",,"Male"
"22","Louisiana","2014","39.99","",,"Female"
"22","Louisiana","2015","53.71","",,"Male"
"22","Louisiana","2015","37.69","",,"Female"
"22","Louisiana","2016","53.32","",,"Male"
"22","Louisiana","2016","39.24","",,"Female"
"22","Louisiana","2017","52.34","",,"Male"
"22","Louisiana","2017","38.27","",,"Female"
"22","Louisiana","2018","50.94","",,"Male"
"22","Louisiana","2018","40.01","",,"Female"
"22","Louisiana","2019","55.72","",,"Male"
"22","Louisiana","2019","39.95","",,"Female"
"22","Louisiana","2020","47.03","",,"Male"
"22","Louisiana","2020","33.58","",,"Female"
"23","Maine","2011","43.23","",,"Male"
"23","Maine","2011","35.30","",,"Female"
"23","Maine","2012","44.14","",,"Male"
"23","Maine","2012","33.78","",,"Female"
"23","Maine","2013","42.39","",,"Male"
"23","Maine","2013","33.80","",,"Female"
"23","Maine","2014","39.44","",,"Male"
"23","Maine","2014","34.83","",,"Female"
"23","Maine","2015","39.81","",,"Male"
"23","Maine","2015","33.22","",,"Female"
"23","Maine","2016","44.06","",,"Male"
"23","Maine","2016","33.62","",,"Female"
"23","Maine","2017","37.97","",,"Male"
"23","Maine","2017","32.75","",,"Female"
"23","Maine","2018","39.01","",,"Male"
"23","Maine","2018","31.73","",,"Female"
"23","Maine","2019","39.28","",,"Male"
"23","Maine","2019","34.05","",,"Female"
"23","Maine","2020","38.18","",,"Male"
"23","Maine","2020","28.55","",,"Female"
"24","Maryland","2011","44.57","",,"Male"
"24","Maryland","2011","34.08","",,"Female"
"24","Maryland","2012","42.71","",,"Male"
"24","Maryland","2012","32.64","",,"Female"
"24","Maryland","2013","39.81","",,"Male"
"24","Maryland","2013","34.01","",,"Female"
"24","Maryland","2014","42.63","",,"Male"
"24","Maryland","2014","33.36","",,"Female"
"24","Maryland","2015","41.07","",,"Male"
"24","Maryland","2015","32.92","",,"Female"
"24","Maryland","2016","38.78","",,"Male"
"24","Maryland","2016","33.54","",,"Female"
"24","Maryland","2017","41.87","",,"Male"
"24","Maryland","2017","32.03","",,"Female"
"24","Maryland","2018","41.87","",,"Male"
"24","Maryland","2018","32.94","",,"Female"
"24","Maryland","2019","40.35","",,"Male"
"24","Maryland","2019","34.54","",,"Female"
"24","Maryland","2020","35.48","",,"Male"
"24","Maryland","2020","30.04","",,"Female"
"25","Massachusetts","2011","43.62","",,"Male"
"25","Massachusetts","2011","34.27","",,"Female"
"25","Massachusetts","2012","42.33","",,"Male"
"25","Massachusetts","2012","33.28","",,"Female"
"25","Massachusetts","2013","40.92","",,"Male"
"25","Massachusetts","2013","33.23","",,"Female"
"25","Massachusetts","2014","44.28","",,"Male"
"25","Massachusetts","2014","32.19","",,"Female"
"25","Massachusetts","2015","39.57","",,"Male"
"25","Massachusetts","2015","33.04","",,"Female"
"25","Massachusetts","2016","39.58","",,"Male"
"25","Massachusetts","2016","31.91","",,"Female"
"25","Massachusetts","2017","38.61","",,"Male"
"25","Massachusetts","2017","28.66","",,"Female"
"25","Massachusetts","2018","38.06","",,"Male"
"25","Massachusetts","2018","28.29","",,"Female"
"25","Massachusetts","2019","37.30","",,"Male"
"25","Massachusetts","2019","28.22","",,"Female"
"25","Massachusetts","2020","32.85","",,"Male"
"25","Massachusetts","2020","26.21","",,"Female"
"26","Michigan","2011","45.19","",,"Male"
"26","Michigan","2011","35.89","",,"Female"
"26","Michigan","2012","45.11","",,"Male"
"26","Michigan","2012","34.36","",,"Female"
"26","Michigan","2013","43.26","",,"Male"
"26","Michigan","2013","33.96","",,"Female"
"26","Michigan","2014","42.79","",,"Male"
"26","Michigan","2014","34.66","",,"Female"
"26","Michigan","2015","43.73","",,"Male"
"26","Michigan","2015","34.46","",,"Female"
"26","Michigan","2016","44.92","",,"Male"
"26","Michigan","2016","35.62","",,"Female"
"26","Michigan","2017","43.59","",,"Male"
"26","Michigan","2017","34.35","",,"Female"
"26","Michigan","2018","40.39","",,"Male"
"26","Michigan","2018","33.11","",,"Female"
"26","Michigan","2019","42.23","",,"Male"
"26","Michigan","2019","33.01","",,"Female"
"26","Michigan","2020","34.61","",,"Male"
"26","Michigan","2020","27.94","",,"Female"
"27","Minnesota","2011","45.90","",,"Male"
"27","Minnesota","2011","33.66","",,"Female"
"27","Minnesota","2012","42.45","",,"Male"
"27","Minnesota","2012","33.89","",,"Female"
"27","Minnesota","2013","43.86","",,"Male"
"27","Minnesota","2013","34.97","",,"Female"
"27","Minnesota","2014","40.91","",,"Male"
"27","Minnesota","2014","34.46","",,"Female"
"27","Minnesota","2015","43.51","",,"Male"
"27","Minnesota","2015","33.96","",,"Female"
"27","Minnesota","2016","42.55","",,"Male"
"27","Minnesota","2016","34.55","",,"Female"
"27","Minnesota","2017","43.94","",,"Male"
"27","Minnesota","2017","32.97","",,"Female"
"27","Minnesota","2018","42.38","",,"Male"
"27","Minnesota","2018","32.43","",,"Female"
"27","Minnesota","2019","40.53","",,"Male"
"27","Minnesota","2019","30.94","",,"Female"
"27","Minnesota","2020","36.74","",,"Male"
"27","Minnesota","2020","28.94","",,"Female"
"28","Mississippi","2011","59.24","",,"Male"
"28","Mississippi","2011","41.73","",,"Female"
"28","Mississippi","2012","57.51","",,"Male"
"28","Mississippi","2012","41.89","",,"Female"
"28","Mississippi","2013","61.23","",,"Male"
"28","Mississippi","2013","40.43","",,"Female"
"28","Mississippi","2014","55.04","",,"Male"
"28","Mississippi","2014","40.77","",,"Female"
"28","Mississippi","2015","57.95","",,"Male"
"28","Mississippi","2015","42.27","",,"Female"
"28","Mississippi","2016","56.48","",,"Male"
"28","Mississippi","2016","40.89","",,"Female"
